date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:20:32	606/606	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-25e%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:32	792/792	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-318%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:32	505/505	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-1f9%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:33	756/756	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-2f4%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:33	657/657	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-291%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:33	7112/7112	---M--	200	added ('OK')	application/octet-stream	etag:%225c2b2b76-1bc8%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?i5rhx5	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.ttf	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:34	23670/23670	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c2b2b76-5c76%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?i5rhx5	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.svg	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:34	7188/7188	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c2b2b76-1c14%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?i5rhx5	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons01aa.woff	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:37	223/223	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-df%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:37	168/168	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-a8%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:37	198/198	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-c6%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:47	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c2b2b76-1788%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:47	6024/6024	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c2b2b76-1788%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:47	5924/5924	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c2b2b76-1724%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:48	5848/5848	---M--	200	added ('OK')	application/octet-stream	etag:%225c2b2b76-16d8%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:48	13215/13215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c2b2b76-339f%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:48	673/673	---M--	200	added ('OK')	image/gif	etag:%225c2b2b76-2a1%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/images/spinner.gif	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:48	265/265	---M--	200	added ('OK')	image/png	etag:%225c2b2b76-109%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/vc/remove.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.4.7)
14:20:49	2707/2707	---M--	200	added ('OK')	image/gif	etag:%225b5d75d8-a93%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/loading-2.gif	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/loading-2.gif	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:49	189/189	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-bd%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/grab.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/grab.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:50	169/169	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-a9%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/grabbing.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/grabbing.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:50	203/203	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-cb%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/video-close-btn.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/common/video-close-btn.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:50	1082/1082	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-43a%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-1.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-1.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:51	2083/2083	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-823%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-1-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-1-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:51	878/878	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-36e%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-1.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-1.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:52	1691/1691	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-69b%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-1-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-1-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:52	390/390	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-186%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:52	643/643	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-283%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/black-skin-2-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:52	1142/1142	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-476%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:52	2092/2092	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-82c%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-2-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:53	1328/1328	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-530%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:53	3052/3052	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-bec%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-3-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:53	595/595	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-253%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:54	1144/1144	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-478%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-4-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:54	437/437	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-1b5%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:54	669/669	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-29d%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-5-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:55	390/390	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-186%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:55	643/643	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-283%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/light-skin-6-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:55	1925/1925	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-785%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:55	4157/4157	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-103d%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/metro-skin-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:56	1374/1374	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b5d75d8-55e%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/minimal.svg	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/minimal.svg	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:56	2048/2048	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-800%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:57	4712/4712	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-1268%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin-retina.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/skins/contrast-skin-retina.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:57	694/694	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-2b6%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/device-skin.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/device-skin.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:57	358/358	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-166%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/gallery-btns.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/gallery-btns.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:57	271/271	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-10f%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/staff-arrows.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/staff-arrows.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:20:58	770/770	---M--	200	added ('OK')	image/png	etag:%225b5d75d8-302%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/vertical-arrows.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/templates/vertical-arrows.png	(from http://embeddedandvlsidesignconference.org/wp-content/plugins/masterslider/public/assets/css/masterslider.main.css?ver=3.2.7)
14:21:01	1049/1049	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jun%202017%2010:05:45%20GMT	http://demo.averta.net/themes/lotus/dummy-agency/wp-content/uploads/2017/06/postslider-5-icon-arrow-up.png	C:/Users/mohit%20jain/Desktop/temp/VLSID/demo.averta.net/themes/lotus/dummy-agency/wp-content/uploads/2017/06/postslider-5-icon-arrow-up.png	(from http://embeddedandvlsidesignconference.org/wp-content/uploads/masterslider/custom.css?ver=3.8)
14:21:08	144324/144324	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c2b30fe-233c4%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?rfa9z8	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.eot	(from http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=4.9.13)
14:21:14	468379/468379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c2b30fe-7259b%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.svg?rfa9z8	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.svg	(from http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=4.9.13)
14:21:14	144324/144324	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225c2b30fe-233c4%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaultsd41d.eot	(from http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=4.9.13)
14:21:14	144232/144232	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225c2b30fe-23368%22	http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.woff?rfa9z8	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults21ea.woff	(from http://embeddedandvlsidesignconference.org/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=4.9.13)
14:21:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Mar%202020%2008:51:15%20GMT	http://embeddedandvlsidesignconference.org/?p=1400	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/indexa7ea.html	(from http://embeddedandvlsidesignconference.org/conference-history/)
14:21:15	2385/2385	---MCZ	200	added ('OK')	application/json	date:Mon,%2023%20Mar%202020%2008:51:15%20GMT	http://embeddedandvlsidesignconference.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fembeddedandvlsidesignconference.org%2Fconference-history%2F	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-json/oembed/1.0/embeddd54.json	(from http://embeddedandvlsidesignconference.org/conference-history/)
14:21:15	2482/2482	---MCZ	200	added ('OK')	text/xml	date:Mon,%2023%20Mar%202020%2008:51:15%20GMT	http://embeddedandvlsidesignconference.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fembeddedandvlsidesignconference.org%2Fconference-history%2F&format=xml	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-json/oembed/1.0/embed2d8b	(from http://embeddedandvlsidesignconference.org/conference-history/)
14:21:16	3840/3840	---MCZ	200	added ('OK')	text/css	etag:W/%225c2db3c4-f00%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/formreset.min.css?ver=2.4.4	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/formreset.minfc3c.css	(from http://embeddedandvlsidesignconference.org/contact-us/)
14:21:16	73192/73192	---MCZ	200	added ('OK')	text/css	etag:W/%225c2db3c4-11de8%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/formsmain.min.css?ver=2.4.4	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/formsmain.minfc3c.css	(from http://embeddedandvlsidesignconference.org/contact-us/)
14:21:17	30175/30175	---MCZ	200	added ('OK')	text/css	etag:W/%225c2db3c4-75df%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/readyclass.min.css?ver=2.4.4	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/readyclass.minfc3c.css	(from http://embeddedandvlsidesignconference.org/contact-us/)
14:21:17	7288/7288	---MCZ	200	added ('OK')	text/css	etag:W/%225c2db3c4-1c78%22	http://embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/browsers.min.css?ver=2.4.4	C:/Users/mohit%20jain/Desktop/temp/VLSID/embeddedandvlsidesignconference.org/wp-content/plugins/jgtforms/css/browsers.minfc3c.css	(from http://embeddedandvlsidesignconference.org/contact-us/)
